restaurant_id,restaurant_name,city,cuisine_type,rating
4253,Williams-Taylor,Williamfurt,North Indian,4.2
4254,Roberts-Johnson,West Kristenside,Fast Food,4.4
4255,Rojas-Sweeney,Anthonyberg,Biryani,3.5
4256,Dean-Li,Lopezborough,Italian,3.3
4257,Barker PLC,North Reginafurt,Italian,4.9
4258,Rivera-Gonzalez,Stevensonville,Fast Food,4.2
4259,"Smith, Turner and Huber",Arthurtown,North Indian,5.0
4260,Hancock LLC,Randallburgh,Italian,3.7
4261,Mills-Lee,North Carolynland,Chinese,4.4
4262,Davis Ltd,Brianstad,Biryani,3.4
4263,"Butler, West and Campbell",Port Christineport,Fast Food,3.5
4264,Garcia LLC,Wallsport,South Indian,4.0
4265,Smith-Smith,Erinhaven,South Indian,3.6
4266,Garcia Group,West John,North Indian,3.3
4267,Smith-Gardner,Greenfort,Chinese,3.5
4268,"Stark, Holland and White",Lake Karifort,Italian,3.1
4269,Santiago-Love,Harringtonfurt,South Indian,4.4
4270,Archer-Jordan,Conniechester,North Indian,4.0
4271,"Sims, Benton and Gomez",South Marktown,Biryani,3.2
4272,Trujillo Inc,Maryburgh,Chinese,3.3
4273,Stephenson-Small,Port Tammy,Chinese,3.2
4274,Taylor PLC,North Kurtstad,North Indian,4.2
4275,Lopez-Powers,Danielberg,North Indian,3.2
4276,Hicks Ltd,Ericaborough,Italian,4.5
4277,"Christian, Thornton and West",Deborahmouth,North Indian,3.0
4278,"Kerr, Vasquez and Mcfarland",North Jillshire,Italian,3.5
4279,Hamilton-Cooper,West Zachary,Italian,4.8
4280,"Smith, Hawkins and Wells",Danieltown,Fast Food,4.4
4281,"Massey, Moore and Cortez",Oliverside,Chinese,3.1
4282,Cook-Hutchinson,Angelastad,Biryani,4.6
4283,Bullock LLC,Port Kelly,Chinese,4.0
4284,Phillips Ltd,Pattersonborough,Chinese,4.7
4285,"Carter, Wilson and Frazier",Jesusland,Fast Food,4.2
4286,Mora and Sons,South Ashley,Italian,4.4
4287,"Owen, White and Mills",Jacksonside,Italian,5.0
4288,Watson-Sparks,New Stephanie,North Indian,3.5
4289,Gaines LLC,North Gregory,Fast Food,4.2
4290,"Martin, Vazquez and Murphy",Lake Shaunhaven,North Indian,3.9
4291,Jackson Inc,South Rachelfort,Fast Food,3.1
4292,Romero Inc,East Markside,North Indian,3.0
4293,Austin-Williamson,South Janet,South Indian,3.2
4294,Wilson-Brown,East Christopher,Chinese,4.3
4295,"Floyd, Terry and Brown",Anitaland,Chinese,4.1
4296,Miller Ltd,North Carolton,Biryani,4.1
4297,"Smith, Wheeler and Alvarez",Port Josephview,Italian,3.1
4298,"Harvey, Barnes and Green",Lewisberg,Biryani,3.9
4299,Foster-Miller,Lake Kevin,South Indian,4.8
4300,Russell and Sons,Charlesville,Biryani,3.8
4301,Howard Ltd,Allisonland,Chinese,4.2
4302,Sampson and Sons,Port Joel,Italian,4.6
4303,"Morgan, Torres and Gutierrez",Zoeberg,South Indian,4.6
4304,Holmes Ltd,West Derrickhaven,Chinese,4.0
4305,Edwards-Garcia,North Christopher,North Indian,4.7
4306,Ayers-Anderson,South Josephshire,Fast Food,3.8
4307,Singh-Ryan,North Eriktown,South Indian,4.8
4308,Oliver and Sons,Alexandrafort,Italian,3.5
4309,"Farley, Gibson and Reyes",North Brandi,Biryani,3.6
4310,Farmer-Martin,Martinezside,Biryani,3.1
4311,Schmidt Group,Ernesttown,South Indian,4.6
4312,Baker Ltd,West Jose,Italian,3.8
4313,"Smith, Kemp and Taylor",Port Kristinehaven,South Indian,3.5
4314,Clark PLC,Lake Michaelfurt,Italian,3.5
4315,Ochoa-Ramos,Bradfordberg,Biryani,4.8
4316,Sanchez Group,Hannahburgh,Chinese,4.7
4317,"Martinez, Pratt and Hill",Hernandezside,North Indian,4.1
4318,Blankenship-Gallegos,Saramouth,Chinese,4.2
4319,Ross LLC,New Jeanette,North Indian,3.9
4320,"Henderson, Wong and Hill",West Ronaldview,Biryani,3.8
4321,Schultz-Christensen,Erinstad,Chinese,4.8
4322,"Guerrero, Bullock and Brooks",Danielmouth,Chinese,3.3
4323,Lopez and Sons,West Melissa,South Indian,3.8
4324,"Bolton, Barnett and Hanson",Schmidttown,Fast Food,3.7
4325,Maldonado Group,Johnstonfurt,Biryani,4.0
4326,Bush and Sons,Turnerville,Italian,3.9
4327,Jordan Ltd,Floresmouth,Biryani,4.0
4328,Sullivan-Chambers,Lake Wendymouth,Italian,3.3
4329,Harmon PLC,Markstad,Italian,4.0
4330,Campbell-Hughes,Youngville,North Indian,3.5
4331,"Johns, Brown and Barnett",North Tina,Italian,3.4
4332,Garcia-Boyd,South Timothyshire,Italian,3.1
4333,Vazquez-Miller,Mccalltown,South Indian,4.5
4334,"Miller, Mcconnell and Burns",West Sara,Chinese,3.9
4335,"Moore, Miller and Gonzalez",Andreaview,Biryani,4.3
4336,Rose PLC,Lake Markside,Biryani,4.5
4337,"Davis, Garcia and Molina",East Austinmouth,Italian,4.4
4338,Green Inc,New John,Fast Food,3.9
4339,Strickland Group,East Christopherbury,Biryani,3.8
4340,Torres Group,Sharonfort,Italian,3.8
4341,Cummings PLC,North Robertfurt,North Indian,4.3
4342,Garcia Inc,Lake Kelly,North Indian,4.0
4343,Santos-Wright,East Thomas,North Indian,4.7
4344,Wilkins-Salinas,Lake Peterton,Italian,4.7
4345,Knapp-Hernandez,Pittmanchester,South Indian,3.3
4346,Flores PLC,Denisebury,Fast Food,3.3
4347,"Compton, Mercer and Dunn",Port Thomasville,Italian,4.3
4348,"Wells, Parker and Wright",Davidfort,South Indian,3.6
4349,Perry-Sims,Robinsonport,South Indian,3.0
4350,Bowman-Kemp,New Ianmouth,Biryani,4.8
4351,"Byrd, Miller and Oliver",Melissafort,Italian,3.5
4352,Johnson Inc,Lake Linda,Italian,4.9
4353,Smith and Sons,Kristenmouth,South Indian,4.4
4354,"Foley, Russell and Hall",Lake Daniel,South Indian,4.5
4355,Clark-Haynes,Mitchellchester,South Indian,3.4
4356,Thompson and Sons,Garciaburgh,Biryani,3.5
4357,"Ramsey, Clark and Haney",New Danielstad,Italian,4.0
4358,Park PLC,Traceyborough,South Indian,3.3
4359,"Knox, Escobar and Merritt",Harmonmouth,North Indian,3.6
4360,Hall PLC,Blackport,Italian,3.6
4361,Herrera Group,East Thomasmouth,Biryani,3.3
4362,Rodriguez-Savage,Esteshaven,North Indian,3.4
4363,Carroll-Howard,South Wanda,Chinese,4.6
4364,Page Group,Barryton,Italian,3.3
4365,Anderson Group,West Scottside,Chinese,3.1
4366,Santana PLC,Karenstad,South Indian,4.3
4367,Koch Inc,North Cynthia,Biryani,5.0
4368,"Clay, Mueller and Mason",New Lisa,South Indian,3.7
4369,Oliver PLC,Lake Joyce,Biryani,3.2
4370,"Williams, Franklin and White",Alexburgh,Fast Food,4.1
4371,"Hoffman, Stewart and Kramer",Port Jasonfort,South Indian,4.8
4372,Odom-Ferguson,Sheilashire,Chinese,4.6
4373,"Summers, Smith and Chapman",Silvastad,Biryani,4.2
4374,Jenkins LLC,New Tracy,South Indian,3.6
4375,"Miles, Walsh and Gomez",West Marcushaven,Italian,4.1
4376,Thomas-Thompson,Millermouth,Biryani,3.2
4377,"Clark, Gallagher and Braun",New Brenda,Biryani,4.4
4378,Ray Group,East Melaniechester,South Indian,4.5
4379,Hill Ltd,Lake Janet,Fast Food,4.9
4380,Mitchell LLC,Lake Andrew,South Indian,3.5
4381,Long PLC,New Stephen,Chinese,3.0
4382,Walker-Stevens,West Michaelmouth,Chinese,4.1
4383,"Zavala, Maxwell and Monroe",East Jennyside,Biryani,4.4
4384,Jennings-Savage,Port Jeremy,Biryani,4.6
4385,Adams-Chapman,Waltersville,South Indian,3.4
4386,White and Sons,East Kyle,Chinese,3.5
4387,Jones Inc,Port Karenton,Chinese,4.0
4388,Thompson-Morgan,Vaughnburgh,Fast Food,3.7
4389,"Foley, Allen and Joseph",Walkerport,Italian,4.7
4390,Sanchez Group,New Jeff,Fast Food,3.9
4391,Anderson and Sons,Lake Barbara,North Indian,4.6
4392,Cunningham and Sons,Joneschester,Fast Food,4.2
4393,Page LLC,West Kristenshire,South Indian,4.5
4394,Rivera-Green,Lake Glennburgh,Italian,3.7
4395,Allen-Ellis,Port Tamara,South Indian,4.7
4396,Hopkins-Murphy,South Manuelfurt,North Indian,3.5
4397,Richardson-Peterson,Frederickborough,Italian,4.1
4398,"Santiago, Morales and Williams",Michaelhaven,Biryani,3.4
4399,"Burns, Brown and Cook",North Joseph,Chinese,4.0
4400,Ramos Ltd,Lake Robert,Fast Food,3.6
4401,Buchanan-Clark,Justinside,South Indian,3.5
4402,Estrada and Sons,South Cynthiamouth,North Indian,4.9
4403,"Williams, Martinez and Joseph",North Patricia,Chinese,3.3
4404,"Fernandez, Ortiz and Vega",North Heather,Fast Food,4.6
4405,"Leon, Logan and Oliver",South Marthaview,Chinese,5.0
4406,Sosa-Bray,Marytown,Fast Food,3.0
4407,Johnson Inc,Webbland,Biryani,4.4
4408,Woods-Love,North Kristin,Italian,3.5
4409,"Hughes, Ochoa and Watkins",Lake Grace,Chinese,3.1
4410,Gallagher Group,Jefferymouth,Chinese,3.8
4411,Bell-Burton,West Valerieville,Chinese,4.9
4412,Hodge PLC,Lauramouth,Italian,3.0
4413,Johnson and Sons,East Seth,North Indian,4.2
4414,Ross PLC,East Kellie,Fast Food,4.0
4415,Jackson Ltd,New Ericmouth,Biryani,4.7
4416,Turner Inc,East Jasmine,Chinese,3.2
4417,"Mitchell, Duffy and Pena",Heatherbury,Italian,4.4
4418,White-Orr,Tammyborough,North Indian,4.4
4419,Brown-Wong,Jaredshire,Fast Food,4.3
4420,Rodriguez-Parker,Port Jamesmouth,Italian,4.9
4421,Long PLC,Sandraland,Biryani,4.6
4422,Steele PLC,North Thomas,Biryani,3.1
4423,"Andersen, Allison and Harvey",Melindaville,Fast Food,3.9
4424,Black Ltd,Melissaside,Chinese,3.8
4425,Acosta-Butler,New Kimberlymouth,Biryani,3.6
4426,"Tran, Kim and Scott",Brittneyhaven,North Indian,3.9
4427,Bradford-Watson,Pinedamouth,Italian,3.8
4428,Chapman-Willis,Nguyenmouth,North Indian,3.9
4429,"Ellis, Robinson and Martinez",West Chadmouth,Chinese,5.0
4430,"Gilmore, Mitchell and Bass",East Molly,North Indian,3.2
4431,Hall-Harris,Jessicafurt,North Indian,4.8
4432,"Ward, Wiley and Thomas",Lake John,South Indian,4.0
4433,"Jones, Horne and Ford",East Markchester,North Indian,4.2
4434,"Wallace, Campos and Peck",Lake Ricardoland,Fast Food,4.7
4435,"Ortega, Reyes and Holland",Jacksonstad,Italian,3.7
4436,"Sanchez, Wright and Hood",Bobbychester,South Indian,3.9
4437,Stone-Day,Tylershire,Italian,3.8
4438,"Lopez, Becker and Elliott",South Kimberlyfurt,Italian,3.7
4439,Davis Inc,Woodsstad,Chinese,4.9
4440,Ellison-Burke,Kayleeview,Chinese,4.7
4441,"Cole, Evans and Murphy",Stacyshire,South Indian,3.2
4442,Vaughn Ltd,East Kelly,Biryani,3.2
4443,"Sullivan, Morales and Durham",East Kimside,Chinese,3.9
4444,"Riley, Rivera and Davis",Justinview,Chinese,3.2
4445,Hurley-Ramirez,Jesseview,Chinese,4.2
4446,"Bryan, Dickson and Smith",Lake Brett,Italian,3.3
4447,"Parker, Hall and Serrano",South Deborah,South Indian,4.0
4448,"Stanley, Robinson and Parker",Allenfurt,Italian,3.0
4449,Alvarado-King,Johnsonshire,Fast Food,3.6
4450,"Guerrero, Baker and Vargas",Marcusburgh,Italian,4.4
4451,"Carrillo, Gomez and Wyatt",Kathrynfurt,Fast Food,4.0
4452,"Sherman, Gonzalez and Jones",Port Ashleefurt,North Indian,5.0
4453,Allen Ltd,Lake Robertside,North Indian,4.7
4454,Harrison-Burns,North Christopherburgh,Fast Food,3.7
4455,Harris Group,North Amyside,Fast Food,3.1
4456,Jordan-Quinn,Lisafurt,Italian,4.7
4457,Harris-Navarro,New Lisaview,Fast Food,4.8
4458,"Parker, Carter and Smith",Port Allisonstad,South Indian,4.6
4459,Cunningham-Mcgee,Port Mollybury,North Indian,3.3
4460,Jacobson PLC,New Rhonda,North Indian,5.0
4461,Leonard-Christensen,Anthonyton,Biryani,3.5
4462,Hart PLC,Kevinfurt,Fast Food,4.4
4463,Bridges Inc,New Heather,Chinese,4.8
4464,Robinson and Sons,North Mark,Chinese,3.5
4465,Patel and Sons,Lake Rhonda,Fast Food,4.8
4466,Johnson-Mayo,Ericshire,South Indian,3.6
4467,Bell-Ryan,New Caroline,Chinese,5.0
4468,"Pham, Brown and Wood",South Kristinburgh,Biryani,3.6
4469,Thompson-Moore,Destinyland,Fast Food,4.9
4470,Hurst Ltd,North Bradley,South Indian,3.1
4471,"Smith, Curtis and Farmer",North Samantha,South Indian,4.4
4472,Patel-Collins,West Marissa,Italian,4.1
4473,"Berry, Miller and Patrick",Greentown,South Indian,4.0
4474,Kidd Group,Jeremiahport,Chinese,3.4
4475,Hunter Group,Kimton,Chinese,4.4
4476,"Spencer, Nguyen and Rodriguez",South Jessicahaven,Fast Food,3.4
4477,Smith and Sons,North Kimberly,Fast Food,4.1
4478,Marsh-Smith,Lake Jennifer,South Indian,3.5
4479,"Lee, Ball and Cox",New Cheyenne,Biryani,4.9
4480,Smith-Terry,South Randy,North Indian,3.1
4481,Perez PLC,Lake Brianborough,Italian,3.4
4482,Neal-Simmons,Jacobhaven,North Indian,3.5
4483,"Ware, Lee and King",Port Lisaburgh,South Indian,3.8
4484,"Martin, Walker and Williamson",West Anthony,South Indian,3.5
4485,"Mendoza, Mcmillan and Sweeney",Gardnerport,North Indian,4.0
4486,"Richardson, Rich and Owen",South Joseton,Italian,4.7
4487,Smith Group,Shieldston,North Indian,4.4
4488,Harrison-Garrett,Meyerport,Fast Food,4.2
4489,"Mann, Gomez and Higgins",Parrishland,Chinese,3.2
4490,White-Ramirez,Lake Jesse,Biryani,4.4
4491,Ellis Ltd,Taylorport,Fast Food,3.3
4492,King-Sanchez,Markchester,Chinese,4.6
4493,"Long, Montgomery and Ross",Longbury,Biryani,3.5
4494,Garrison-Gilmore,East Patrick,Biryani,3.8
4495,"Rosario, Conner and Hernandez",South Billyport,Biryani,3.7
4496,Brown-Perez,Amberland,South Indian,4.7
4497,Turner-Snow,Maryburgh,Biryani,3.3
4498,"Collins, Griffin and Simon",Brookeport,Italian,4.1
4499,"Daugherty, Stark and Manning",Jeffreyton,North Indian,3.3
4500,"Williams, Gonzalez and Miller",East Robert,Italian,4.4
4501,Villa PLC,Saramouth,North Indian,4.8
4502,Wolf Group,Brandonville,Fast Food,3.9
4503,Scott-York,Melissaville,Fast Food,4.0
4504,"Chapman, Gibson and Nguyen",South Tiffanyview,North Indian,4.9
4505,Marsh Group,South Richard,Italian,4.0
4506,Cohen Inc,Port Latashabury,North Indian,4.0
4507,Scott and Sons,West Kyle,Biryani,4.2
4508,Pratt-Holland,Edwardbury,South Indian,4.4
4509,"Martinez, Powell and Smith",Port Amanda,Fast Food,3.2
4510,Cardenas Inc,Alvarezport,South Indian,4.6
4511,"Bailey, Turner and Walton",Steeleshire,Biryani,3.9
4512,Lopez Group,Lake Brenda,Biryani,3.1
4513,Rose-Johnston,South Kimberlybury,Fast Food,4.6
4514,"Page, Mcbride and Anderson",West Philiptown,Fast Food,3.8
4515,Howard PLC,West Brendafurt,Biryani,3.2
4516,"Ruiz, Brady and Jensen",Mcgrathhaven,Chinese,4.3
4517,Reed LLC,Lake Stephanieport,South Indian,4.8
4518,Anderson LLC,Casetown,South Indian,4.8
4519,"King, Boyd and Franco",New Juliashire,Chinese,4.9
4520,Wilkinson and Sons,Smithmouth,Italian,4.7
4521,Knight-Hubbard,Kyleport,South Indian,3.0
4522,Dunlap-Jacobs,East Hannah,North Indian,3.8
4523,"Jackson, Palmer and Scott",Lake Bradtown,Biryani,4.6
4524,Avery-Murphy,South Carl,Biryani,3.7
4525,Jones and Sons,Brookschester,Chinese,4.2
4526,Forbes-Barnes,Brittanyshire,South Indian,4.2
4527,Calhoun and Sons,Charlesland,Italian,3.7
4528,Edwards LLC,Johnberg,South Indian,4.8
4529,Wise Inc,Port Sheila,Biryani,4.0
4530,"Owen, Johnson and Bentley",Dustinberg,Fast Food,3.9
4531,"Dominguez, Mathews and Owens",Juarezbury,North Indian,5.0
4532,Gomez-Waters,Port Travis,Chinese,4.0
4533,Garcia-Conway,South Jenniferton,Fast Food,3.4
4534,Cantu-Smith,Lake Krystal,Italian,4.0
4535,Wall-Williams,Campbelltown,Fast Food,4.6
4536,Huff Ltd,Richfurt,Fast Food,4.6
4537,Conner Group,Longstad,Italian,4.6
4538,Beltran-Garza,Woodsborough,Fast Food,4.4
4539,"Hughes, Avila and Morales",Anthonyville,Chinese,3.5
4540,Bryant-Sullivan,Millerport,Biryani,4.7
4541,Jackson-Boyle,Port Joshua,South Indian,4.8
4542,Bell and Sons,Lake Carrie,Fast Food,3.4
4543,Mccormick-Hensley,Joshuaberg,Chinese,3.3
4544,Zamora-Phillips,Espinozamouth,South Indian,5.0
4545,"Lopez, Hughes and Mitchell",Robertmouth,South Indian,4.7
4546,"Wells, Banks and Gallegos",Edwardston,Fast Food,4.8
4547,Thomas LLC,New Sharon,Chinese,4.8
4548,Weeks-Rogers,Clayville,Biryani,4.1
4549,Ramirez and Sons,Lake Timothy,Fast Food,4.3
4550,Matthews Group,New Charles,Italian,4.1
4551,"Garcia, Vasquez and Sanchez",Mullinsland,South Indian,3.1
4552,Curtis-Murray,Matthewstad,Fast Food,4.5
4553,"Clark, Fields and Shields",North Jamesland,South Indian,4.0
4554,"Barr, Nguyen and Perez",North Kathleenburgh,Chinese,4.3
4555,"Hicks, Houston and Chung",North Justin,North Indian,4.0
4556,Trujillo Inc,Mooreport,Fast Food,4.0
4557,"Anderson, Mccullough and Davidson",Gomezton,Biryani,3.3
4558,Bautista LLC,Jasonbury,Fast Food,3.6
4559,"Benson, Hall and Mcknight",Lesliechester,South Indian,3.3
4560,"Estrada, Thompson and Simmons",South Derek,Chinese,3.4
4561,"Davis, Hanna and Ramirez",Jamesbury,Italian,4.9
4562,George-Gonzalez,West Robertmouth,Biryani,3.3
4563,Rivera Ltd,Anthonyside,Chinese,3.5
4564,Porter-Miller,Callahanside,Fast Food,4.2
4565,Brown and Sons,Lake Ryan,Italian,4.2
4566,Jennings Group,Lake Katrinashire,Chinese,3.3
4567,Butler-Brewer,Danielside,North Indian,4.6
4568,Santiago Inc,Nicoleview,Biryani,4.6
4569,"Garcia, Smith and Anderson",East Belindafort,South Indian,3.5
4570,Diaz-Reyes,North Dwayne,Chinese,3.6
4571,Gutierrez-Brown,Robinsonshire,Chinese,4.9
4572,Brown-Anderson,Brownburgh,North Indian,4.7
4573,Tran-Taylor,Thompsonchester,Fast Food,4.4
4574,"Wilson, Pena and Perry",Eduardoport,Biryani,3.2
4575,Bell-Johnston,New Steven,Biryani,3.8
4576,Padilla-Everett,Codyshire,South Indian,4.1
4577,"Rodriguez, Carroll and Coleman",Markshire,Chinese,3.4
4578,Murphy-Smith,North Barbara,Italian,3.9
4579,King-Dodson,Palmerport,Chinese,4.2
4580,"Bryant, Richards and Jensen",Hodgeston,South Indian,3.7
4581,King PLC,Joycestad,Chinese,4.6
4582,Harrison Group,Port Annaborough,North Indian,4.7
4583,Dean Group,Salasland,Chinese,3.6
4584,Diaz LLC,Cathystad,Chinese,4.7
4585,Silva-Nelson,Moonview,Italian,3.2
4586,"Brown, Young and Lopez",East Deannaport,North Indian,4.7
4587,Ho-Dunn,Maureenchester,North Indian,3.3
4588,Herrera and Sons,North Angel,Chinese,3.2
4589,"Knight, Graham and Hamilton",North Michaelport,Biryani,4.3
4590,"Williams, Ayala and York",Hortonbury,Italian,3.9
4591,Shepard-Spencer,West Walter,Chinese,4.8
4592,Hicks-Martin,Taylorport,Chinese,3.7
4593,Shannon-Mcdaniel,North Aprilberg,South Indian,3.6
4594,Hall-Johnson,North Sheenachester,South Indian,4.0
4595,Day Group,Mckenzieborough,Biryani,3.9
4596,Sherman and Sons,Crystalville,Italian,3.7
4597,Brown-Johnson,Port Paulshire,Fast Food,4.4
4598,Mcconnell Group,East Melissa,South Indian,4.5
4599,Brown-Chandler,East Vanessaview,Fast Food,4.7
4600,Sullivan Group,New Michaelberg,North Indian,4.9
4601,Montgomery-Mcneil,North Robert,South Indian,3.5
4602,Schroeder-Herrera,Robertsland,South Indian,4.4
4603,"Mullen, Kelley and Herrera",Sullivanberg,Italian,3.8
4604,"Elliott, Butler and Davis",Ryantown,Biryani,4.4
4605,Mason-Pace,Welchmouth,Fast Food,4.0
4606,Bautista LLC,Douglasstad,South Indian,5.0
4607,Sims Group,Perezberg,South Indian,4.5
4608,"Franco, Escobar and Anderson",Melanietown,Italian,4.9
4609,Murphy-Frank,Elizabethland,Italian,4.7
4610,"Matthews, Bennett and Reilly",Port Cameronfort,Biryani,4.8
4611,Chapman LLC,New Debbie,Fast Food,4.6
4612,Smith-Wilkerson,Aliciaburgh,North Indian,3.9
4613,Anderson Group,Jeffreystad,Biryani,3.5
4614,Carroll-Castillo,Lake Jeromeview,North Indian,3.7
4615,"Frederick, Martin and Griffin",West Kyleshire,Chinese,3.0
4616,Jones Inc,Brandymouth,South Indian,4.0
4617,Wallace-Fernandez,Meganbury,Fast Food,4.0
4618,"Adams, Jackson and Fernandez",Leblancmouth,Biryani,4.1
4619,Lewis-Becker,Michaelburgh,South Indian,4.9
4620,Clark Inc,Schmidtfort,Fast Food,4.8
4621,Williams-Martinez,East Justinstad,Fast Food,3.3
4622,Stanley Group,Kathyborough,Fast Food,3.7
4623,"Rodriguez, Parks and Leonard",Taylorburgh,South Indian,3.8
4624,"Rocha, Jenkins and Scott",Port Shelley,Biryani,3.7
4625,Chapman Inc,Johnnystad,Italian,4.6
4626,Ford-Cooley,West Christopher,South Indian,4.0
4627,Dalton Ltd,Ashleytown,Fast Food,4.1
4628,"Brooks, Ruiz and Smith",Stantonfurt,Biryani,4.7
4629,"Wilson, Anderson and Patel",North Lawrence,Chinese,4.6
4630,Edwards Inc,Wendyview,North Indian,3.3
4631,Hart Inc,Isaactown,Fast Food,4.4
4632,Velasquez-Taylor,Lake Latoya,Chinese,3.9
4633,Ferguson PLC,Carrport,Italian,3.6
4634,Schmidt-Montgomery,Port James,Fast Food,3.1
4635,Frey Ltd,Moorebury,Chinese,4.0
4636,Lopez-Mckay,East Cherylview,Fast Food,3.7
4637,Miller PLC,Warrenmouth,South Indian,3.5
4638,Horton Ltd,South Tim,Biryani,4.4
4639,Davis-Fuller,West Amy,Chinese,4.5
4640,Romero Inc,Port Michael,Biryani,3.5
4641,"Lucero, Scott and Rivera",Montesbury,South Indian,3.1
4642,Hayes and Sons,South Katieview,South Indian,4.7
4643,"Brown, Brown and Campbell",West Amber,Biryani,3.0
4644,Paul-Davis,South Bradley,Chinese,4.9
4645,Garcia-Carr,Marshmouth,Biryani,4.3
4646,Becker-Hoffman,West Shannon,Biryani,3.6
4647,Rivera-Peterson,West Jesus,North Indian,3.5
4648,Marshall Inc,Lake Tammymouth,Chinese,3.0
4649,Merritt LLC,Phillipside,North Indian,3.5
4650,"Campbell, Harris and Johnson",Andrewstad,Fast Food,3.3
4651,"Odom, Brady and Hernandez",Donaldborough,Biryani,4.2
4652,"Patterson, Duran and Murillo",East Emilyfort,Fast Food,3.3
4653,Harris-Kennedy,East Sharimouth,Chinese,4.1
4654,Wright-Steele,West Pamelastad,Biryani,4.2
4655,Cohen Inc,South Michellebury,Fast Food,3.6
4656,Cervantes Inc,Lake Mariaberg,Italian,3.1
4657,Harrison-Turner,Garyfurt,South Indian,3.1
4658,Harris-Avery,North Michael,Biryani,3.1
4659,"Harper, Herring and Clark",Danielhaven,South Indian,4.5
4660,Bradley Inc,East Jessicaport,North Indian,3.6
4661,Wilson Group,Jacobstad,Fast Food,4.6
4662,"Richards, Smith and Moore",Hendersontown,North Indian,3.9
4663,Morgan PLC,Anthonyland,Biryani,3.9
4664,Doyle-Hamilton,New Brandon,South Indian,4.0
4665,"Hunter, Alvarez and Lee",South Tiffanyburgh,South Indian,4.4
4666,Gillespie-Castillo,New Monica,Fast Food,3.5
4667,Dawson-Bennett,East Lindsay,Biryani,3.2
4668,Peterson-Glass,Gloverville,Italian,4.1
4669,Burton LLC,Kristinabury,Italian,3.7
4670,Watkins Ltd,Coleport,Fast Food,3.9
4671,Garcia-Rose,North Andrewhaven,Biryani,4.3
4672,"Watson, Mendoza and Mitchell",Moniquemouth,Fast Food,4.0
4673,"Mcmahon, Cooper and Edwards",East Jamesfurt,Biryani,4.2
4674,Peterson-Martin,South Faith,North Indian,4.1
4675,"Garcia, Davila and Jackson",West Steven,Fast Food,4.5
4676,"Campbell, Middleton and Snyder",Howardchester,Biryani,4.4
4677,Miller-Chase,Turnerfort,Italian,4.1
4678,"Owens, Price and Arnold",North Donna,Biryani,4.4
4679,Olson-Barnett,Kennethton,Biryani,4.7
4680,Jimenez Ltd,Swansonfort,Fast Food,3.9
4681,"Hines, Johnson and Lutz",Hallfort,North Indian,3.8
4682,Navarro-Roy,West Patricia,North Indian,4.5
4683,"Reyes, Finley and Harrell",Benjaminland,North Indian,4.2
